Sample,IncidentNumber,Address,AlarmDt,AlarmTm,ArrivalDt,ArrivalTm,CloseDt,CloseTm,City,Zipcode,Battalion,StationArea,NeighborhoodDistrict,Lat,Long
0.036423213,16072592,215 Blythdale Avenue,7/2/2016,3:16:59,7/2/2016,3:25:31,7/2/2016,4:31:18,San Francisco,94134,B09,43,Visitacion Valley,37.711005,-122.42122
0.036476635,16003694,747 Howard Street,1/9/2016,15:30:30,1/9/2016,15:37:24,1/9/2016,15:47:38,San Francisco,94103,B03,1,South of Market,37.783864,-122.401228
0.036478572,17037863,0 Lane Street,3/29/2017,22:30:26,3/29/2017,22:31:34,3/29/2017,23:27:19,San Francisco,94124,B10,17,Bayview Hunters Point,37.733536,-122.388483
0.036479891,16035690,43rd Av/irving Street,3/30/2016,11:18:39,3/30/2016,11:22:45,3/30/2016,11:25:08,San Francisco,94122,B08,23,Sunset/Parkside,37.762424,-122.502844
0.036511191,16034016,811 Geary St 503,3/25/2016,23:33:51,3/25/2016,23:41:13,3/25/2016,23:44:30,San Francisco,94109,B04,3,Tenderloin,37.786066,-122.416679
0.036512461,16082807,905-915 Columbus Avenue,7/28/2016,11:39:37,7/28/2016,11:43:57,7/28/2016,11:48:37,San Francisco,94133,B01,28,Russian Hill,37.802774,-122.413793
0.036514314,17029998,0 10th Street,3/11/2017,8:51:37,3/11/2017,8:53:37,3/11/2017,8:54:08,San Francisco,94103,B02,36,South of Market,37.775272,-122.415911
0.036542961,16058501,242 Columbus Avenue,5/27/2016,23:08:12,5/27/2016,23:14:49,5/27/2016,23:20:45,San Francisco,94133,B01,13,North Beach,37.797529,-122.406056
0.036623911,17134662,1675 Owens Street,11/16/2017,21:40:42,11/16/2017,21:45:45,11/16/2017,21:50:42,San Francisco,94158,B03,4,Mission Bay,37.767886,-122.394038
0.036627503,16093206,Fulton St/central Avenue,8/24/2016,9:21:34,8/24/2016,9:25:43,8/24/2016,10:06:41,San Francisco,94117,B05,21,Lone Mountain/USF,37.776016,-122.444782
0.0366428,17089106,1000 Van Ness Avenue,7/31/2017,22:10:24,7/31/2017,22:14:15,7/31/2017,22:20:41,San Francisco,94109,B04,3,Tenderloin,37.784832,-122.421124
0.036656794,17066005,333 Eucalyptus Drive,6/5/2017,16:04:51,6/5/2017,16:08:10,6/5/2017,16:39:52,San Francisco,94132,B08,19,Lakeshore,37.730867,-122.476576
0.036660849,17095501,2141 Geary Bl,8/17/2017,1:59:22,8/17/2017,2:03:39,8/17/2017,2:12:12,San Francisco,94115,B05,10,Western Addition,37.783481,-122.438505
0.036664164,16118123,1607 Mcallister Street,10/23/2016,10:13:57,10/23/2016,10:19:32,10/23/2016,10:32:25,San Francisco,94117,B05,21,Western Addition,37.777705,-122.438531
0.036679857,16022615,44 Mcallister Street,2/26/2016,4:47:24,2/26/2016,4:53:15,2/26/2016,5:07:57,San Francisco,94102,B03,1,Tenderloin,37.78105,-122.41297
0.03668134,17122956,1732 Polk Street,10/19/2017,18:07:51,10/19/2017,18:12:49,10/19/2017,18:23:36,San Francisco,94109,B04,41,Russian Hill,37.792704,-122.421033
0.036685074,17040981,399 Buena Vista Avenue East,4/6/2017,10:20:27,4/6/2017,10:27:17,4/6/2017,10:29:38,San Francisco,94117,B05,21,Castro/Upper Market,37.766806,-122.440679
0.036699313,17097529,1880 Pine Street,8/21/2017,19:47:09,8/21/2017,19:51:04,8/21/2017,20:00:25,San Francisco,94109,B04,38,Pacific Heights,37.788899,-122.426721
0.03671185,17071419,0 Laguna Street,6/18/2017,16:58:10,6/18/2017,17:02:26,6/18/2017,17:17:58,San Francisco,94109,B04,5,Western Addition,37.783924,-122.427781
0.036717383,17113851,1652 Eddy Street,9/28/2017,0:36:00,9/28/2017,0:40:18,9/28/2017,0:44:56,San Francisco,94115,B05,5,Western Addition,37.781176,-122.434854
0.03672977,17084971,0 19th Street,7/21/2017,17:14:13,7/21/2017,17:15:28,7/21/2017,17:18:43,San Francisco,94110,B06,7,Castro/Upper Market,37.759828,-122.425921
0.036739761,16054361,201 Clay Street,5/17/2016,2:22:56,5/17/2016,2:27:58,5/17/2016,2:36:10,San Francisco,94111,B01,13,Financial District/South Beach,37.794799,-122.398473
0.036739926,17099019,0 Post Street,8/25/2017,14:47:05,8/25/2017,14:52:12,8/25/2017,15:36:29,San Francisco,94104,B01,13,Financial District/South Beach,37.788895,-122.403663
0.036754903,17086250,0 6th Street,7/24/2017,17:19:05,7/24/2017,17:23:19,7/24/2017,17:23:30,San Francisco,94107,B03,8,South of Market,37.776039,-122.402527
0.036793491,16050280,2830 20th Street,5/6/2016,10:17:41,5/6/2016,10:21:12,5/6/2016,10:28:12,San Francisco,94110,B06,7,Mission,37.759298,-122.409211
0.036798423,16066673,210 Lincoln,6/17/2016,17:05:37,6/17/2016,17:11:59,6/17/2016,17:20:02,Presidio,94129,B99,51,Presidio,37.80166,-122.456712
0.036833602,16010134,175 6th Street,1/25/2016,22:17:43,1/25/2016,22:20:36,1/25/2016,23:03:03,San Francisco,94103,B03,1,South of Market,37.780208,-122.407364
0.036839087,16028207,1440 Montgomery Street,3/11/2016,11:51:54,3/11/2016,11:58:34,3/11/2016,12:11:00,San Francisco,94133,B01,28,North Beach,37.802367,-122.404606
0.036839927,17028631,214 Haight Street,3/8/2017,8:43:14,3/8/2017,8:46:10,3/8/2017,8:58:38,San Francisco,94102,B02,36,Hayes Valley,37.77294,-122.426145
0.036853394,17003509,19th Av/crossover Drive,1/8/2017,10:21:41,1/8/2017,10:29:25,1/8/2017,11:22:12,San Francisco,94122,B08,22,Sunset/Parkside,37.765446,-122.477309
0.036873743,17056866,0 15th Avenue,5/13/2017,22:15:18,5/13/2017,22:19:41,5/13/2017,22:21:53,San Francisco,94116,B08,40,West of Twin Peaks,37.745109,-122.471489
0.036903787,17137232,0 Sanchez Street,11/22/2017,21:46:20,11/22/2017,21:49:21,11/22/2017,21:53:29,San Francisco,94114,B05,6,Castro/Upper Market,37.765867,-122.431028
0.036906914,17033627,2200 Alemany Bl,3/19/2017,14:49:04,3/19/2017,14:54:30,3/19/2017,14:59:40,San Francisco,94112,B09,15,Outer Mission,37.717835,-122.442449
0.036917252,16015058,558 Sacramento Street,2/7/2016,2:19:38,2/7/2016,2:25:26,2/7/2016,2:51:27,San Francisco,94111,B01,13,Chinatown,37.793924,-122.402368
0.036934484,17052991,2235 44th Avenue,5/4/2017,12:57:19,5/4/2017,13:02:58,5/4/2017,13:09:22,San Francisco,94116,B08,23,Sunset/Parkside,37.744925,-122.502778
0.0369472,17136171,8 10th Street,11/20/2017,10:52:59,11/20/2017,10:55:51,11/20/2017,10:59:23,San Francisco,94103,B02,36,South of Market,37.776306,-122.417331
0.036953946,16069291,977 Pine Street,6/24/2016,3:47:14,6/24/2016,3:49:55,6/24/2016,4:01:53,San Francisco,94108,B01,41,Nob Hill,37.79068,-122.411666
0.03695547,16079307,20th St/church Street,7/19/2016,4:35:11,7/19/2016,4:39:06,7/19/2016,4:39:31,San Francisco,94114,B06,11,Castro/Upper Market,37.75809,-122.428052
0.036972539,17009292,326 Lawton Street,1/21/2017,8:50:14,1/21/2017,8:53:55,1/21/2017,9:13:56,San Francisco,94122,B08,22,Inner Sunset,37.758499,-122.46625
0.036976373,17031992,871 Turk Street,3/15/2017,21:26:14,3/15/2017,21:30:58,3/15/2017,21:35:51,San Francisco,94102,B02,36,Western Addition,37.781534,-122.423399
0.03698258,16131240,25 Sanchez Street,11/24/2016,4:51:26,11/24/2016,4:54:19,11/24/2016,5:06:43,San Francisco,94114,B05,6,Castro/Upper Market,37.768929,-122.431256
0.037019097,16070318,620 Post Street,6/26/2016,14:01:52,6/26/2016,14:07:27,6/26/2016,14:28:24,San Francisco,94109,B01,3,Nob Hill,37.787891,-122.412097
0.037021058,17066305,105 Grijalva Drive,6/6/2017,11:39:11,6/6/2017,11:48:46,6/6/2017,13:17:05,San Francisco,94132,B08,19,Lakeshore,37.716237,-122.479209
0.037054008,17009024,38 Glen Court,1/20/2017,16:26:23,1/20/2017,16:36:06,1/20/2017,16:43:42,San Francisco,94112,B09,32,Outer Mission,37.733894,-122.429878
0.037069534,16121730,149 Farnum Street,11/1/2016,10:02:43,11/1/2016,10:09:26,11/1/2016,11:57:55,San Francisco,94131,B06,26,Glen Park,37.738839,-122.433973
0.037104598,17143968,948 Visitacion Avenue,12/9/2017,22:08:57,12/9/2017,22:14:08,12/9/2017,22:37:18,San Francisco,94134,B09,44,Visitacion Valley,37.711638,-122.408341
0.037113423,16014463,2450 17th Street,2/5/2016,21:51:39,2/5/2016,21:56:20,2/5/2016,23:29:41,San Francisco,94110,B02,29,Mission,37.76467,-122.407525
0.037121855,17081007,251 Geary Street,7/11/2017,18:53:18,7/11/2017,18:58:37,7/11/2017,19:02:20,San Francisco,94102,B01,2,Financial District/South Beach,37.787394,-122.407413
0.037154397,17050103,865 Pine Street,4/28/2017,3:30:43,4/28/2017,3:34:18,4/28/2017,3:41:34,San Francisco,94108,B01,41,Nob Hill,37.790888,-122.410015
0.037180173,17134350,0 Fulton Street,11/16/2017,6:06:13,11/16/2017,6:13:34,11/16/2017,6:14:44,San Francisco,94122,B07,21,Golden Gate Park,37.774308,-122.458373
0.037191051,17071512,1 South Van Ness Avenue,6/18/2017,19:49:28,6/18/2017,19:51:51,6/18/2017,19:56:23,San Francisco,94103,B02,36,Mission,37.774844,-122.418928
0.037217403,17098480,106 6th Street,8/24/2017,3:16:56,8/24/2017,3:21:50,8/24/2017,3:23:51,San Francisco,94103,B03,1,South of Market,37.78063,-122.408662
0.037218999,16071747,1 Saint Francis Place,6/29/2016,23:44:30,6/29/2016,23:53:43,6/30/2016,0:10:16,San Francisco,94107,B03,1,Financial District/South Beach,37.782968,-122.397888
0.037235716,16040230,540 Clement Street,4/10/2016,15:27:29,4/10/2016,15:29:18,4/10/2016,16:02:23,San Francisco,94118,B07,31,Inner Richmond,37.782987,-122.464882
0.037236135,17078153,0 20th Street,7/4/2017,21:56:06,7/4/2017,22:00:24,7/4/2017,22:05:33,San Francisco,94110,B06,7,Castro/Upper Market,37.758227,-122.425768
0.03724161,17073080,50 Chumasero Drive,6/22/2017,14:41:13,6/22/2017,14:45:01,6/22/2017,14:56:22,San Francisco,94132,B08,33,Lakeshore,37.713895,-122.47326
0.037243953,16023143,Polk St/greenwich Street,2/27/2016,14:16:05,2/27/2016,14:20:06,2/27/2016,14:23:29,San Francisco,94109,B01,16,Russian Hill,37.800625,-122.422717
0.037285253,17059534,0 Lincoln Way,5/20/2017,16:12:04,5/20/2017,16:16:33,5/20/2017,17:35:52,San Francisco,94122,B08,22,Sunset/Parkside,37.765115,-122.484761
0.037300041,16008682,462 Duboce Av 504,1/22/2016,8:55:46,1/22/2016,9:00:59,1/22/2016,9:15:37,San Francisco,94117,B02,6,Hayes Valley,37.769466,-122.430161
0.037309802,16046028,23rd St/mission Street,4/25/2016,9:30:56,4/25/2016,9:30:56,4/25/2016,12:04:42,San Francisco,94110,B06,7,Mission,37.753838,-122.418597
0.03731567,16020663,9th Av/fulton Street,2/21/2016,1:16:32,2/21/2016,1:20:49,2/21/2016,1:21:00,San Francisco,94118,B07,31,Golden Gate Park,37.773349,-122.466951
0.037317977,17051962,895 Sutter Street,5/2/2017,8:23:54,5/2/2017,8:28:15,5/2/2017,8:35:48,San Francisco,94109,B01,3,Nob Hill,37.788337,-122.415028
0.037332382,17123836,2849 Taylor Street,10/21/2017,21:07:57,10/21/2017,21:12:03,10/21/2017,21:20:41,San Francisco,94133,B01,28,North Beach,37.808579,-122.415912
0.037342161,17076855,935 Folsom Street,7/1/2017,12:02:01,7/1/2017,12:36:29,7/1/2017,15:21:31,San Francisco,94107,B03,1,South of Market,37.779604,-122.404126
0.037354681,16138216,1486 Palou Avenue,12/11/2016,0:45:09,12/11/2016,0:50:37,12/11/2016,1:58:14,San Francisco,94124,B10,17,Bayview Hunters Point,37.732816,-122.388706
0.037355227,17045632,875 Howard Street,4/17/2017,14:06:53,4/17/2017,14:09:16,4/17/2017,14:19:36,San Francisco,94103,B03,1,South of Market,37.782116,-122.404032
0.037363857,16081362,20th St/guerrero Street,7/24/2016,17:44:14,7/24/2016,17:46:19,7/24/2016,17:51:17,San Francisco,94110,B06,7,Mission,37.758365,-122.423488
0.037370534,17143138,0 16th Street,12/8/2017,5:54:10,12/8/2017,5:57:00,12/8/2017,6:42:54,San Francisco,94103,B02,7,Mission,37.765316,-122.415308
0.037373122,16028351,737 Folsom Street,3/11/2016,19:45:41,3/11/2016,19:51:22,3/11/2016,19:59:57,San Francisco,94107,B03,1,South of Market,37.783083,-122.399701
0.037384647,16098968,1464 Clay Street,9/7/2016,16:33:24,9/7/2016,16:37:43,9/7/2016,16:46:31,San Francisco,94109,B01,41,Russian Hill,37.792947,-122.417179
0.037409045,16069980,8400 Oceanview Tr 108,6/25/2016,19:13:16,6/25/2016,19:27:23,6/25/2016,19:59:53,San Francisco,94132,B09,33,Oceanview/Merced/Ingleside,37.709976,-122.467447
0.037414709,16028425,980 Galvez Avenue,3/11/2016,23:57:43,3/12/2016,0:09:33,3/12/2016,0:56:43,San Francisco,94124,B10,47,Bayview Hunters Point,37.734234,-122.375836
0.037417757,16032733,8 Gloria Ct Lwrflr,3/22/2016,20:18:06,3/22/2016,20:23:40,3/22/2016,20:30:14,San Francisco,94112,B09,43,Outer Mission,37.717781,-122.44108
0.037425218,16077762,1325 Leavenworth Street,7/15/2016,7:32:17,7/15/2016,7:32:17,7/15/2016,7:37:03,San Francisco,94109,B01,41,Russian Hill,37.793377,-122.416495
0.037427291,16011878,,1/30/2016,17:12:20,1/30/2016,17:14:59,1/30/2016,17:15:12,Yerba Buena,94130,B03,48,Treasure Island,37.808822,-122.368221
0.037433011,17119492,0 California Street,10/11/2017,9:14:10,10/11/2017,9:16:24,10/11/2017,9:31:55,San Francisco,94109,B04,38,Western Addition,37.790369,-122.42233
0.037439704,16036271,Potrero Av/cesar Chavez Street,3/31/2016,23:34:09,3/31/2016,23:41:50,3/31/2016,23:48:40,San Francisco,94110,B10,9,Bernal Heights,37.74911,-122.405096
0.037443186,16078199,1450 Diamond Street,7/16/2016,9:15:06,7/16/2016,9:22:28,7/16/2016,9:27:55,San Francisco,94131,B06,26,Noe Valley,37.74595,-122.435891
0.037477987,17055011,530 Valencia Street,5/9/2017,11:29:39,5/9/2017,11:32:10,5/9/2017,11:33:42,San Francisco,94110,B02,7,Mission,37.764391,-122.421923
0.037502574,17116513,2074 45th Avenue,10/4/2017,14:45:53,10/4/2017,14:50:45,10/4/2017,14:58:23,San Francisco,94116,B08,23,Sunset/Parkside,37.747909,-122.503889
0.03750355,17074603,2300 16th Street,6/25/2017,19:34:21,6/25/2017,19:37:51,6/25/2017,19:44:33,San Francisco,94103,B02,29,Mission,37.766471,-122.410409
0.037512487,16112811,60 Federal Street,10/10/2016,7:17:05,10/10/2016,7:23:15,10/10/2016,7:38:10,San Francisco,94107,B03,8,Financial District/South Beach,37.783656,-122.391935
0.037520076,16032881,599 Market Street,3/23/2016,9:07:48,3/23/2016,9:14:33,3/23/2016,9:14:43,San Francisco,94105,B03,1,Financial District/South Beach,37.789263,-122.401255
0.03753358,16072909,280nb 6th St Of/brannan Street,7/2/2016,23:28:40,7/2/2016,23:30:56,7/2/2016,23:31:02,San Francisco,94103,B03,8,South of Market,37.774807,-122.400984
0.037552215,17084141,350 Girard Street,7/19/2017,15:28:04,7/19/2017,15:30:51,7/19/2017,15:49:37,San Francisco,94134,B10,42,Portola,37.727717,-122.405827
0.037553976,16068146,1 South Van Ness Avenue,6/21/2016,10:28:36,6/21/2016,10:33:57,6/21/2016,10:34:03,San Francisco,94103,B02,36,Mission,37.774844,-122.418928
0.037560381,17026189,8 Highway 80 West,3/2/2017,15:09:43,3/2/2017,15:20:43,3/2/2017,16:27:25,San Francisco,94105,B03,48,Financial District/South Beach,37.788485,-122.394282
0.037561488,17076036,1640 Mission Street,6/29/2017,10:51:05,6/29/2017,11:01:44,6/29/2017,11:05:13,San Francisco,94103,B02,36,Mission,37.771782,-122.419376
0.037572409,17009035,2176 Mission Street,1/20/2017,16:46:48,1/20/2017,16:50:30,1/20/2017,16:58:54,San Francisco,94110,B02,7,Mission,37.76214,-122.419674
0.03762483,17055416,336 Prospect Avenue,5/10/2017,11:27:52,5/10/2017,11:30:17,5/10/2017,11:33:19,San Francisco,94110,B06,32,Bernal Heights,37.740827,-122.420565
0.037642466,16016406,1150 Golden Gate Avenue,2/10/2016,10:51:26,2/10/2016,10:51:26,2/10/2016,10:58:57,San Francisco,94115,B01,5,Western Addition,37.779951,-122.429468
0.037669725,17040248,0 Vicente Street,4/4/2017,14:51:25,4/4/2017,14:51:25,4/4/2017,14:54:07,San Francisco,94116,B08,40,West of Twin Peaks,37.739324,-122.475407
0.037687336,16121923,45 Villa Trail,11/1/2016,19:00:32,11/1/2016,19:06:15,11/1/2016,19:15:21,San Francisco,94114,B05,24,Inner Sunset,37.759335,-122.446811
0.037696081,16046766,1249 Scott Street,4/27/2016,8:30:05,4/27/2016,8:35:57,4/27/2016,8:39:54,San Francisco,94115,B05,5,Western Addition,37.781245,-122.43744
0.037696521,17017212,441 Douglass Street,2/8/2017,20:18:15,2/8/2017,20:21:30,2/8/2017,20:38:40,San Francisco,94114,B06,,Castro/Upper Market,37.756407,-122.438838
0.037713187,16011372,2905 Van Ness Avenue,1/29/2016,9:19:51,1/29/2016,9:25:02,1/29/2016,9:37:49,San Francisco,94123,B04,16,Russian Hill,37.802368,-122.424839
0.037727573,16131469,Treat Av/alameda Street,11/24/2016,20:35:14,11/24/2016,20:38:10,11/24/2016,20:39:27,San Francisco,94103,B02,29,Mission,37.768074,-122.412424
0.037744391,17114315,600 Stockton Street,9/29/2017,3:55:12,9/29/2017,3:59:37,9/29/2017,4:17:51,San Francisco,94108,B01,2,Financial District/South Beach,37.791845,-122.406829
0.037778001,17085951,140 South Van Ness Avenue,7/23/2017,22:42:23,7/23/2017,22:47:16,7/23/2017,22:47:18,San Francisco,94103,B02,36,Mission,37.771763,-122.418307
0.037783618,17004408,1451 Jackson Street,1/10/2017,4:23:28,1/10/2017,4:26:43,1/10/2017,4:41:18,San Francisco,94109,B01,41,Russian Hill,37.794006,-122.418819
0.037791757,16023689,2507 41st Avenue,2/28/2016,21:09:33,2/28/2016,21:18:06,2/28/2016,21:42:40,San Francisco,94116,B08,18,Sunset/Parkside,37.739963,-122.499204
0.037809646,16070082,Hudson Av/cashmere Street,6/25/2016,23:14:40,6/25/2016,23:16:42,6/25/2016,23:19:18,San Francisco,94124,B10,25,Bayview Hunters Point,37.735804,-122.383428
0.037813004,17033086,1735 34th Avenue,3/18/2017,10:09:40,3/18/2017,10:14:20,3/18/2017,10:18:08,San Francisco,94122,B08,18,Sunset/Parkside,37.754725,-122.492717
0.037824509,16069914,777 Brotherhood Way,6/25/2016,16:41:42,6/25/2016,16:44:48,6/25/2016,17:12:42,San Francisco,94132,B08,33,Lakeshore,37.714469,-122.476965
0.037831224,17080035,0 Sloat Bl,7/9/2017,11:21:23,7/9/2017,11:21:23,7/9/2017,11:52:38,San Francisco,94132,B08,23,Sunset/Parkside,37.735476,-122.506123
0.037834535,16053120,1201 Golden Gate Avenue,5/13/2016,21:19:11,5/13/2016,21:23:32,5/13/2016,21:34:27,San Francisco,94115,B05,5,Western Addition,37.779704,-122.430306
0.037879172,16045863,1547 31st Avenue,4/24/2016,19:28:01,4/24/2016,19:32:49,4/24/2016,19:35:06,San Francisco,94122,B08,18,Sunset/Parkside,37.758417,-122.48928
0.03789932,16075018,151 Lippard Avenue,7/8/2016,10:53:52,7/8/2016,10:53:52,7/8/2016,12:05:40,San Francisco,94131,B06,26,West of Twin Peaks,37.733131,-122.435621
0.037906919,17029868,1031 Broadway,3/10/2017,23:24:16,3/10/2017,23:28:05,3/11/2017,0:15:01,San Francisco,94133,B01,2,Nob Hill,37.796891,-122.414043
0.037910444,17017269,0 24th Street,2/8/2017,23:00:11,2/8/2017,23:04:00,2/8/2017,23:04:43,San Francisco,94110,B10,,Mission,37.753065,-122.405333
0.037916821,17136136,0 Burnett Avenue,11/20/2017,9:41:40,11/20/2017,9:46:54,11/20/2017,10:30:00,San Francisco,94131,B06,20,Noe Valley,37.746944,-122.444849
0.03792714,16050800,1320 Natoma Street,5/7/2016,17:16:36,5/7/2016,17:20:19,5/7/2016,17:41:48,San Francisco,94103,B02,36,Mission,37.767987,-122.418608
0.037942829,17010365,64 Amber Drive,1/23/2017,22:00:50,1/23/2017,22:05:59,1/23/2017,22:42:38,San Francisco,94131,B06,26,Noe Valley,37.746278,-122.444817
0.037983444,17007752,1531 30th Avenue,1/17/2017,15:40:58,1/17/2017,15:45:09,1/17/2017,17:15:21,San Francisco,94122,B08,18,Sunset/Parkside,37.758709,-122.488692
0.037989758,17056482,2250 The Embarcadero Nor,5/12/2017,23:34:18,5/12/2017,23:38:12,5/12/2017,23:38:26,San Francisco,94133,B01,28,North Beach,37.808538,-122.411659
0.038001641,16048044,128 Noriega Street,4/30/2016,15:59:56,4/30/2016,16:03:51,4/30/2016,16:25:39,San Francisco,94122,B08,22,Inner Sunset,37.754806,-122.464937
0.038019311,17059773,0 Avenue M,5/21/2017,8:37:23,5/21/2017,8:40:39,5/21/2017,8:44:28,Treasure Isla,94130,B03,48,Treasure Island,37.825394,-122.367041
0.038038818,17030743,1961 California Street,3/12/2017,23:31:44,3/12/2017,23:35:07,3/12/2017,23:43:58,San Francisco,94109,B04,38,Pacific Heights,37.789757,-122.426593
0.038062655,16087978,3800 Sacramento Street,8/10/2016,10:16:15,8/10/2016,10:23:39,8/10/2016,10:26:20,San Francisco,94118,B07,10,Presidio Heights,37.787193,-122.455338
0.03807821,17063144,399 Buena Vista Avenue East,5/29/2017,10:40:14,5/29/2017,10:44:59,5/29/2017,10:56:59,San Francisco,94117,B05,21,Castro/Upper Market,37.766806,-122.440679
0.038086568,17094694,230 Eddy Street,8/15/2017,3:53:24,8/15/2017,3:59:07,8/15/2017,4:07:12,San Francisco,94102,B03,3,Tenderloin,37.784365,-122.411496
0.038138134,16143005,95 Boutwell St/industrial Street,12/22/2016,5:29:19,12/22/2016,5:34:41,12/22/2016,5:42:23,San Francisco,94124,B10,42,Bayview Hunters Point,37.738322,-122.405647
0.038149196,17000188,479 Texas Street,1/1/2017,6:32:38,1/1/2017,6:35:18,1/1/2017,9:08:39,San Francisco,94107,B10,37,Potrero Hill,37.760391,-122.39526
0.038155286,16017886,24th St/folsom Street,2/13/2016,22:05:55,2/13/2016,22:09:12,2/13/2016,22:10:52,San Francisco,94110,B06,7,Mission,37.752505,-122.414089
0.038171391,17056364,401 The Embarcadero Sou,5/12/2017,18:08:56,5/12/2017,18:12:34,5/12/2017,18:22:30,San Francisco,94105,B03,35,Financial District/South Beach,37.789514,-122.388394
0.038178354,17041983,0 Hyde Street,4/8/2017,16:26:04,4/8/2017,16:29:26,4/8/2017,16:29:47,San Francisco,94102,B02,3,Tenderloin,37.780718,-122.415318
0.038187721,17152951,1012 Grant Avenue,12/31/2017,15:54:52,12/31/2017,15:57:50,12/31/2017,16:26:34,San Francisco,94133,B01,2,Chinatown,37.796193,-122.406603
0.038196603,17109782,0 Geneva Avenue,9/18/2017,8:02:19,9/18/2017,8:06:04,9/18/2017,9:08:12,San Francisco,94112,B09,15,Outer Mission,37.720723,-122.446607
0.038228786,17147819,0 Webster Street,12/19/2017,1:21:13,12/19/2017,1:25:02,12/19/2017,1:27:24,San Francisco,94102,B02,5,Hayes Valley,37.776044,-122.429556
0.03824267,16066235,1441 Powell St 311,6/16/2016,16:43:11,6/16/2016,16:46:37,6/16/2016,17:01:53,San Francisco,94133,B01,2,Chinatown,37.797809,-122.410433
0.03825863,17071510,2055 Sunnydale Avenue,6/18/2017,19:45:21,6/18/2017,19:50:35,6/18/2017,20:08:39,San Francisco,94134,B09,43,Visitacion Valley,37.712404,-122.421173
0.038261652,16071082,Hayes St/webster Street,6/28/2016,8:20:48,6/28/2016,8:24:13,6/28/2016,9:13:50,San Francisco,94102,B02,5,Hayes Valley,37.776044,-122.429556
0.038270954,16013987,2940 Pacific Avenue,2/4/2016,20:07:31,2/4/2016,20:14:54,2/4/2016,20:18:55,San Francisco,94115,B04,10,Pacific Heights,37.792277,-122.44371
0.038272475,16092327,2200 Pacific Av 10f,8/21/2016,19:59:41,8/21/2016,20:05:23,8/21/2016,20:20:01,San Francisco,94115,B04,38,Pacific Heights,37.793823,-122.431549
0.038286794,16079249,Laguna St/post Street,7/18/2016,22:45:02,7/18/2016,22:47:50,7/18/2016,22:48:58,San Francisco,94109,B04,38,Japantown,37.785783,-122.428151
0.038325856,16077168,865 Market St 5th Street,7/13/2016,17:38:02,7/13/2016,17:46:03,7/13/2016,19:05:46,San Francisco,94103,B01,1,South of Market,37.783947,-122.407158
0.038335007,17116919,0 20th Street,10/5/2017,13:37:17,10/5/2017,13:39:41,10/5/2017,13:40:22,San Francisco,94110,B06,7,Mission,37.758365,-122.423488
0.038357263,16074154,2300 Market Street,7/6/2016,3:20:18,7/6/2016,3:23:06,7/6/2016,3:23:53,San Francisco,94114,B05,6,Castro/Upper Market,37.764198,-122.433197
0.038364819,17013434,111 Page Street,1/31/2017,10:06:51,1/31/2017,10:08:53,1/31/2017,10:41:42,San Francisco,94102,B02,36,Hayes Valley,37.773987,-122.422631
0.038365387,16140349,218 Plymouth Avenue,12/15/2016,19:17:07,12/15/2016,19:29:34,12/15/2016,19:57:10,San Francisco,94112,B09,33,Oceanview/Merced/Ingleside,37.712525,-122.455959
0.038395899,16093958,559 32nd Avenue,8/26/2016,7:53:16,8/26/2016,7:58:43,8/26/2016,8:01:19,San Francisco,94121,B07,14,Outer Richmond,37.778616,-122.492238
0.038431142,17096851,8300 Oceanview Trail,8/20/2017,8:56:13,8/20/2017,8:59:20,8/20/2017,9:11:15,San Francisco,94132,B09,33,Oceanview/Merced/Ingleside,37.710216,-122.467059
0.038443449,16132421,25th Av/lincoln Way,11/27/2016,15:08:11,11/27/2016,15:12:39,11/27/2016,15:16:00,San Francisco,94122,B08,22,Sunset/Parkside,37.765158,-122.483686
0.038466971,17008460,131 Franklin Street,1/19/2017,9:38:03,1/19/2017,9:40:39,1/19/2017,9:49:59,San Francisco,94102,B02,36,Hayes Valley,37.775751,-122.421153
0.038477223,16052461,2350 Green Street,5/12/2016,9:53:10,5/12/2016,9:55:37,5/12/2016,9:55:47,San Francisco,94123,B04,16,Marina,37.796112,-122.437854
0.038505342,16019310,575 Eddy St 605,2/17/2016,11:17:50,2/17/2016,11:22:01,2/17/2016,11:47:54,San Francisco,94102,B02,3,Tenderloin,37.783298,-122.417071
0.03854671,17108058,1347 Fitzgerald Avenue,9/13/2017,18:52:47,9/13/2017,18:54:08,9/13/2017,19:34:21,San Francisco,94124,B10,17,Bayview Hunters Point,37.722539,-122.39421
0.03854879,16048337,141 Eddy St 318,5/1/2016,9:43:24,5/1/2016,9:47:56,5/1/2016,9:55:55,San Francisco,94102,B03,1,Tenderloin,37.783986,-122.409938
0.038574796,17088966,1360 Jones Street,7/31/2017,15:05:43,7/31/2017,15:11:16,7/31/2017,15:24:25,San Francisco,94108,B01,41,Nob Hill,37.79376,-122.414494
0.038589685,17060439,2845 Lake Street,5/22/2017,17:09:36,5/22/2017,17:14:47,5/22/2017,17:18:45,San Francisco,94121,B07,14,Seacliff,37.785032,-122.489891
0.038615673,16013284,1272 South Van Ness Av 202,2/3/2016,8:44:22,2/3/2016,8:54:31,2/3/2016,9:02:49,San Francisco,94110,B06,7,Mission,37.752823,-122.416396
0.038619129,17130728,1400 Geary Bl,11/7/2017,9:56:24,11/7/2017,10:03:24,11/7/2017,10:05:08,San Francisco,94109,B04,38,Western Addition,37.785208,-122.426549
